NAME	TITLE	SCORE	
LARP6		1.7568386	
SYT10		1.7562184	
HSPB6		1.7555811	
PDZD3		1.755308	
MARCKS		1.7550358	
GPX2		1.7533773	
RBMS1P1		1.7521241	
AQP3		1.7504566	
DGLUCY		1.7500153	
CEND1		1.7485274	
MYO15B		1.7466252	
MAP1B		1.7456427	
FAAHP1		1.7394168	
PRRT1		1.7388617	
FBXO27		1.738802	
FOXD3-AS1		1.7384253	
KRTAP5-1		1.7377259	
PDP1		1.7367848	
FTCD		1.7355591	
FADS1		1.7339021	
TLE2		1.7312888	
PLEKHG1		1.7302014	
SPRY1		1.7301346	
CCDC177		1.7300662	
CCDC88B		1.7291301	
PAG1		1.7272966	
DUOX2		1.7268561	
TAMALIN		1.7264497	
TNS2		1.7260307	
SLC24A3		1.7248064	
PKN2-AS1		1.7221929	
CCDC144CP		1.7218897	
HTRA1		1.7210196	
KIAA2012-AS1		1.719706	
OLFML2A		1.7192059	
GREB1L		1.7187817	
ITGB4		1.7178414	
PLEKHF2		1.7164011	
LHFPL4		1.7142991	
LINC00926		1.7137983	
STRA6		1.7116796	
FZD4		1.7114866	
TMEM178B		1.7110204	
NUP42		1.7099229	
PRKACB-DT		1.7085949	
SH3BGRL		1.7057428	
ASGR1		1.7018648	
HOXC10		1.6977944	
PPIAP91		1.6977714	
EFEMP2		1.6974857	
HMGCS1		1.6965497	
MYOZ2		1.6961703	
ANKMY2		1.6959192	
TBX4		1.693502	
RSPH4A		1.6933883	
LAMB4		1.691311	
FIRRE		1.6898686	
SORBS3		1.6868714	
SLC7A5P1		1.6867968	
STAT5A		1.686255	
SORCS1		1.6859564	
SOX6		1.6854591	
NKPD1		1.6851585	
MAPK10		1.6850512	
ERICH5		1.6845535	
NPIPB2		1.6842104	
CBARP-DT		1.6838526	
HOXD8		1.6835612	
CACNA2D4		1.6830012	
TMEM25		1.6821072	
KIF5C		1.6820278	
GUCY1B1		1.6808232	
RNA5SP532		1.6792958	
BAMBI		1.6785892	
ZNF83		1.6771826	
ANO7		1.6763755	
TMTC2		1.6761347	
SOWAHCP2		1.6755637	
LRRC37A15P		1.6718149	
RNA5SP395		1.6697599	
LINC02826		1.668905	
LINC00621		1.6668764	
LINC02147		1.6664791	
SLC44A4		1.6609594	
CYSRT1		1.6606351	
UBBP1		1.6556855	
TAPT1		1.6550465	
LRRC17		1.6538453	
LINC01686		1.6537964	
TNFSF13B		1.6513218	
DENND3-AS1		1.6505965	
NPR2		1.6498568	
MIR4701		1.6497961	
FLVCR2		1.6496322	
KIAA0513		1.649463	
HOGA1		1.6472675	
ARHGAP27P2		1.6472397	
GIPR		1.6467814	
PRKCH		1.6418563	
SOCS3		1.6415017	
NSDHL		1.6408726	
MAP3K9-DT		1.6398079	
MAFA-AS1		1.6395062	
ZNF382		1.6377238	
SPRY3		1.6341859	
CYP2J2		1.6341727	
CSPG4		1.6336678	
NKX3-2		1.6331999	
ODC1-DT		1.6309274	
THPO		1.6307399	
ELL2P1		1.6304656	
SNTA1		1.6293851	
SATB1		1.6280719	
COL9A2		1.6279225	
AKR1C3		1.6278809	
TMEM30A		1.6268075	
GACAT2		1.6259092	
AGR3		1.6257021	
CACNB1		1.6249706	
GAREM1		1.6244694	
FCRLB		1.6233997	
ENPP7P11		1.6217564	
ETV5		1.62164	
GATA2		1.621473	
CARMIL2		1.6207709	
ARX		1.6195754	
MUC20P1		1.615808	
MEF2C-AS1		1.615607	
IMPG2		1.6151658	
FLOT1		1.6144556	
GALR3		1.61428	
KCP		1.6131556	
IKZF2		1.6122507	
ZNF568		1.6117239	
HSH2D		1.6105818	
SYNPR-AS1		1.6076199	
SLC9A7		1.6058488	
RAB26		1.6057855	
VWFP1		1.6044018	
LINC02795		1.603862	
FGFR2		1.6034586	
OBSL1		1.603332	
LINC01116		1.5992512	
CPNE4		1.5992248	
GRM3-AS1		1.5991735	
CCR3		1.5977551	
TMEM45B		1.5944571	
ACOT12		1.5933014	
NR2F2		1.5918353	
TMEM30BP1		1.5910045	
C6orf58		1.5909212	
GCAWKR		1.5889758	
BIN2		1.5871884	
SPEG		1.5860423	
TACC1		1.5860162	
SHISA4		1.5858438	
NAV3		1.5839331	
PKIA		1.5820957	
FUT9		1.5803467	
CDH7		1.5791761	
TMBIM1		1.5783701	
GALNTL6		1.578303	
MIR23B		1.5775206	
RPL23AP49		1.5773094	
C8orf88		1.5767684	
KRT10-AS1		1.576232	
FARP1		1.575224	
ATP2B1		1.5742539	
TTC6		1.5734379	
ADD2		1.572382	
RAB39B		1.5722612	
FRAS1		1.571533	
IFNLR1		1.5715189	
ARHGAP5-AS1		1.5713538	
TFEB		1.5699116	
DPYSL2		1.5695628	
MMP9		1.5688387	
NUAK1		1.5681614	
AGPAT4		1.5676657	
FAM50A		1.5669903	
SLC4A1		1.566186	
PPP1R3B		1.565758	
CLTCL1		1.5655012	
ACSS2		1.5647249	
TIGD7		1.5646478	
HOTAIR		1.5640874	
LRRK1		1.5636032	
MARK1		1.5633942	
CCDC159		1.5624678	
ENPP7P10		1.5613533	
PDZRN4		1.5603229	
LPIN1		1.5598572	
LINC02234		1.5593061	
FAM225A		1.5589343	
PBX3		1.5572878	
RRH		1.5550377	
NCF2		1.5548282	
C2CD4D		1.5532199	
GPR139		1.5524402	
MIR99AHG		1.5508894	
TTBK1		1.5506192	
LINC01456		1.5498061	
CEP85L		1.5495747	
DUSP4		1.5465177	
ELOVL6		1.5461317	
NMD3		1.5440146	
MINDY2		1.54345	
CALCRL-AS1		1.5419128	
GNG3		1.5412667	
RPL10P1		1.5402173	
PI15		1.5364085	
LIX1-AS1		1.5363891	
TENM1		1.5358003	
LDLR		1.5353377	
EMD		1.535077	
TWSG1-DT		1.5348971	
PDZD4		1.5345958	
ACACA		1.5331324	
ARTN		1.5316927	
TMEM191B		1.5313233	
ANKRD44		1.5305756	
ANTXR2		1.5283912	
WFDC2		1.528156	
PAK6-AS1		1.5271542	
LINC02389		1.5239209	
NMNAT2		1.5237745	
FNDC5		1.5232372	
RNF128		1.5220573	
EXTL1		1.5218202	
HLF		1.518863	
KLHL32		1.5168962	
ZNF610		1.5159771	
LTB4R		1.5156957	
FGF12-AS3		1.5155901	
SOWAHD		1.5140647	
BRICD5		1.5124682	
PCDHA7		1.5119396	
MRGPRF		1.511275	
RAB27A		1.5102242	
DCLK1		1.5064589	
FN1		1.505951	
DNHD1		1.5057341	
CDK14		1.5050415	
EPCAM-DT		1.5039197	
MUC20		1.5036937	
WNT9A		1.5034047	
RGS9BP		1.5029118	
SH3TC2		1.5028156	
DUOXA1		1.5017647	
NKX3-1		1.4996849	
RNY3P4		1.4963303	
ODF3L2		1.4955983	
MIOX		1.4940143	
MID2		1.4919297	
FAM161B		1.4916841	
FGF12-AS2		1.4902157	
DOP1B		1.4901665	
OLMALINC		1.4893396	
GRIN1		1.4889746	
EGF		1.4888146	
DCAF13P3		1.4874668	
EHF		1.4868971	
MCEMP1		1.4838535	
MAGI2		1.4834591	
PRICKLE1		1.4818105	
TOB2P1		1.4812858	
NOTUM		1.4811399	
JMJD1C-AS1		1.4805582	
RHOBTB2		1.4802089	
CSRP1		1.4801793	
NPC1L1		1.4795959	
RILPL2		1.478638	
EIF1P6		1.4779633	
BCRP3		1.476568	
NBL1		1.4742773	
PGPEP1		1.4736848	
TFAP2E		1.4722785	
NOL4L		1.471559	
GJC1		1.471084	
CPLX2		1.4692276	
CCDC188		1.4647942	
CASS4		1.4647	
KIF23-AS1		1.4643623	
FIGN		1.4641185	
PRKCH-AS1		1.4637249	
RPSAP11		1.4635493	
MICA		1.4633398	
DYNC1LI2-DT		1.4632717	
NTS		1.463206	
RPL18AP2		1.4623591	
ST3GAL1-DT		1.4623215	
CES5AP1		1.4600618	
MAFG-DT		1.4588411	
CADM2		1.4586037	
RGS6		1.457627	
TUFT1		1.4571571	
DNPEP-AS1		1.4568069	
JAG2		1.4547654	
LTB4R2		1.4547606	
BLOC1S4		1.4547479	
MIR3189		1.4532838	
EPB41L2		1.4532055	
PPP1R18		1.4498712	
SOD2-OT1		1.4492717	
SCG3		1.4487032	
TMEM154		1.4483409	
LINC01166		1.445511	
ZNF880		1.4449716	
NAV1		1.4437916	
MYO1B-AS1		1.4436655	
RDH10		1.4431788	
SDC1		1.4425588	
STON1		1.4421172	
PPIAP50		1.4413342	
MIOS-DT		1.4409455	
KRT15		1.440343	
SLC30A3		1.4401287	
ANKRD24		1.4391427	
PHLDA2		1.4389712	
SNHG8		1.4389514	
CLMN		1.4388205	
UPP1		1.4379038	
GRID1		1.4376904	
TLE4		1.4358625	
RNF152		1.435301	
LINC00939		1.4346559	
NUDT7		1.4336344	
NPIPB9		1.4335233	
CAMK2D		1.4320656	
TNFRSF11A		1.4319776	
HOTAIRM1		1.4312292	
SNHG18		1.4311135	
ZNF418		1.4288796	
CHRM1		1.4240681	
RIPPLY3		1.4223762	
SACS		1.4221693	
MC5R		1.4210877	
STX11		1.419822	
RHCG		1.4163812	
DUSP5P1		1.4162037	
IKBKG		1.4151714	
KCNAB2		1.4141133	
PCDHA6		1.412704	
PHLDA3		1.4115465	
SIPA1		1.410948	
ITPKB		1.4107354	
PGBD2		1.4105299	
PFKFB4		1.4099061	
NFATC4		1.4093441	
ZNF614		1.4082131	
ITPRID1		1.4080865	
DRP2		1.4073966	
GUSBP5		1.40719	
UBL4A		1.4057559	
CA5B		1.404317	
BRCC3		1.4041302	
VWA5B2		1.403852	
KIF3C		1.4021043	
ZNF818P		1.400073	
NEDD8P1		1.3993266	
NAPRT		1.3993	
PSG9		1.3992661	
SMPD3		1.3986444	
CIBAR1P1		1.3986242	
FRMD5		1.3979373	
MINAR2		1.3974136	
TBR1		1.3969288	
TRIM54		1.3947281	
LINC00437		1.3946192	
FOXD3		1.3941338	
AOPEP		1.393013	
VEGFB		1.392894	
C11orf98		1.3928533	
TRIQK		1.3920041	
CPEB2		1.3917882	
TAF7L		1.3893268	
FAM246C		1.387092	
PRSS57		1.3863468	
CFAP47		1.3847383	
ANXA2		1.3834137	
RPS26P6		1.3831922	
FAM107B		1.3829666	
THSD1		1.3804808	
F8		1.380075	
ABLIM3		1.3796098	
SREBF1		1.3782322	
SKOR1		1.3766999	
CGB7		1.37667	
RANBP3L		1.3757457	
SEMA5A		1.3755077	
TAX1BP1		1.3754652	
PAQR6		1.3740659	
BTG1-DT		1.3735498	
CD99L2		1.3729117	
DGCR6		1.3726987	
RRAD		1.3709662	
DNAJB13		1.3681659	
NR6A1		1.3671342	
MRAS		1.36653	
NT5C2		1.3664168	
ADCY1		1.3663561	
C20orf204		1.3651803	
RTL8C		1.3636991	
ALDH8A1		1.3624657	
KIAA2012		1.3622528	
ODAD2		1.3620782	
NEK10		1.361299	
SIPA1L2		1.3610536	
SSPOP		1.3607869	
CAPN8		1.3604958	
MECP2		1.3584647	
KAT2B		1.3582243	
OBSCN		1.357083	
HIVEP2-DT		1.3549322	
ABHD4		1.3546678	
SHANK2		1.3543473	
LBHD1		1.353345	
ZNF774		1.3523155	
MVK		1.3520172	
ST6GALNAC5		1.3515075	
PROX2		1.3504761	
PLPPR3		1.3486723	
LINC01979		1.3473259	
VPREB3		1.3459333	
SPRY2		1.3447033	
EFR3B		1.3433261	
MED28-DT		1.3424923	
OBSCN-AS1		1.3418163	
ESAM		1.3414198	
ZNF396		1.340101	
ITGA10		1.3399669	
P3H4		1.3399472	
INSL3		1.3376623	
ALG1L2		1.3374335	
POLN		1.3371696	
FZD8		1.3361205	
IGSF10		1.3353143	
DMKN		1.3352965	
PTX4		1.3345159	
ANXA2P2		1.3341558	
HTR2C		1.3327587	
RHOH		1.3324058	
PWWP2B		1.3316854	
GABRG2		1.3311293	
LINC00457		1.330987	
FERP1		1.330685	
LINC00824		1.3306617	
PYGL		1.3304088	
ABCC4		1.3297143	
MAPK11		1.3294696	
LINC02228		1.3269033	
SLC6A6		1.3268603	
TATDN2P2		1.3260661	
FEZF1-AS1		1.3258198	
CRIP1		1.3255811	
LINC02874		1.324573	
SNX18P12		1.3240501	
ARL4C		1.3231839	
PGBD1		1.3222965	
NCAM2		1.322024	
NCOA3		1.3204093	
PLEKHH2		1.3192168	
GPR160		1.3188115	
CTNND2		1.317936	
MAB21L4		1.3158269	
TBC1D2		1.3155997	
NLRP2B		1.315138	
VWA3A		1.3145562	
OTULINL		1.3139247	
SYT7		1.3137114	
PINLYP		1.3129926	
DLX4		1.3120639	
SLC9A5		1.3120168	
RHOXF1P3		1.3118227	
TNFRSF12A		1.3116934	
ICAM1		1.3111845	
PTPRD		1.3098941	
GNG12-AS1		1.309811	
CDC14B		1.309097	
PRKCD		1.3084342	
LINC02887		1.3069278	
CBARP		1.3066477	
LIMA1		1.3066181	
LASP1		1.3054333	
VSIG10		1.3031437	
ZNF256		1.3028159	
ARMCX4		1.3028024	
HOXB13		1.3027735	
ZNF621		1.3025801	
UNC13A		1.302083	
COL23A1		1.3005593	
PRRT2		1.2996681	
SALL4		1.2993891	
EPPK1		1.2989103	
GTF2IP7		1.2988873	
SPIN2P1		1.2987094	
MICB		1.2972165	
WNT4		1.2968407	
STRIP2		1.295394	
ZNF730		1.2945617	
LINC02294		1.2943861	
TTC9		1.2941469	
FBLN7		1.2938571	
LINC01376		1.2932941	
CHRNA10		1.2928126	
FMO5		1.2907219	
STRC		1.2901987	
ACLY		1.2901516	
HMGB3		1.2892803	
ZNF404		1.2878151	
DIRC3		1.2871739	
GPR137C		1.2858175	
GRID2IP		1.2837973	
ZNF585A		1.2837838	
RNF19A		1.2829282	
RDH10-AS1		1.282618	
ZNF185		1.2823222	
MSANTD1		1.2810144	
CCN1		1.2808923	
GGN		1.2803955	
MB		1.2802802	
ANKRD18CP		1.2795608	
SPECC1		1.2770143	
TC2N		1.2768476	
MIR548XHG		1.2747672	
DHCR24		1.2740384	
KRTAP5-AS1		1.2722864	
FAM13A		1.2721852	
GRIN2D		1.2714438	
PLPP2		1.271428	
TMEM130		1.2713743	
RAPGEF5		1.2704314	
CHMP4C		1.269966	
LINC02111		1.2694367	
CD247		1.2692883	
CD24P4		1.2679733	
LINC02293		1.2676282	
TNK2-AS1		1.267314	
DPYSL5		1.2665757	
LINC01619		1.2657218	
CTF1		1.265584	
TRIM46		1.2655072	
CSTL1		1.2650392	
FAM221A		1.2635232	
SLC38A2		1.2633771	
NOX5		1.2616369	
BTBD11		1.2607226	
ANKRD9		1.2584258	
LINC01145		1.257808	
ANKRD20A17P		1.257545	
NLRP3		1.2549193	
C11orf96		1.2540739	
PTGFRN		1.2535747	
MATN3		1.2531039	
TMPRSS2		1.2525028	
TUBA4A		1.2509476	
ZBBX		1.248626	
SGK2		1.2476729	
COLEC10		1.2459785	
RNF43		1.2453345	
MAPK8IP3		1.2431946	
ENTPD5		1.2430311	
VPS33B-DT		1.2423242	
TSPAN32		1.2416258	
LINC02804		1.2413328	
CNN2		1.2412304	
MMP23B		1.2412246	
TPTEP1		1.2409501	
JAK3		1.2408509	
LPAR6		1.240598	
KLHDC8B		1.2395198	
GNAL		1.2387382	
IL6R-AS1		1.2381749	
TMEM178A		1.2373594	
ANXA3		1.2371846	
ARF4-AS1		1.2361789	
IQSEC2		1.2349924	
LINC00423		1.2339126	
C14orf132		1.2333593	
RHBDL1		1.232892	
SDCBP		1.2314917	
WNT3		1.2310541	
RPL23AP87		1.2293909	
ZNF321P		1.2293757	
FAM3A		1.2286608	
ALG13-AS1		1.228655	
SRD5A3-AS1		1.2276782	
LINC01918		1.2272803	
TMEM125		1.226815	
PPFIBP2		1.2265089	
ESYT3		1.2259762	
MPIG6B		1.225946	
XIAPP1		1.2258382	
SDCBPP3		1.2245001	
THOC2		1.2241985	
CA13		1.2239136	
ZNF792		1.222455	
SEPTIN7-DT		1.2219659	
SLC39A5		1.2205181	
CDIP1		1.2202729	
CTAGE10P		1.2192593	
GNG12		1.2184699	
RASGRP3		1.2183136	
TMOD1		1.2179531	
TPM2		1.2178475	
TTC12-DT		1.2176303	
HAGLR		1.2172954	
TMEM190		1.2168458	
NANOS1		1.2159103	
CEP126		1.215822	
PALD1		1.2146283	
LINC02631		1.2141919	
CCDC85A		1.2141248	
RPL10P19		1.2137947	
SNX10		1.2131621	
NEIL1		1.211795	
RAP1GAP		1.2113602	
FLRT2		1.2110804	
FBXO32		1.210807	
CLEC18B		1.2104477	
TDH-AS1		1.2101625	
CAPN6		1.2098714	
PPM1L		1.2082587	
PAK3		1.2073102	
ZFHX3		1.2070167	
ZNF595		1.2068987	
TTC21A		1.2058365	
LINC00689		1.2054765	
OR6L2P		1.2038078	
ESAM-AS1		1.2030375	
UGDH-AS1		1.2029445	
HAPLN3		1.2022777	
GPR143		1.2013392	
TTLL3		1.2012185	
MAP3K5		1.2009032	
TMEM185A		1.2004459	
ARID3BP1		1.2000612	
DUSP10		1.1978503	
ORAI3		1.197849	
PERM1		1.1971921	
FAT4		1.1966987	
CCSER1		1.1964458	
RPL15P2		1.1952124	
GGT1		1.1951985	
LINC02021		1.1947674	
PCDHA3		1.1946288	
DNAH10OS		1.1944547	
LINC02481		1.1943939	
FAM167B		1.1931651	
SRGAP2B		1.1931162	
SLC25A38P1		1.1930863	
XIAP		1.192027	
ATP6V0D2		1.1918274	
NUDT4		1.1913109	
LINC01607		1.1905394	
LARP4B-DT		1.1894907	
KCNB1		1.1879966	
GABPB1		1.1878357	
MRFAP1L1		1.1869633	
CETN2		1.1868759	
TPK1		1.186384	
PIGZ		1.1848266	
PRKAB2		1.1835312	
TMLHE		1.1817219	
CEP112		1.1816803	
PRKACB		1.1814039	
FAXDC2		1.1801867	
TBC1D19		1.1797882	
ARHGAP5		1.1779401	
GP6		1.1770943	
ZNF44		1.1768398	
VEGFC		1.1754342	
MID1IP1-AS1		1.174402	
CRELD1		1.1743664	
GALNT15		1.1741568	
MTMR1		1.1741531	
TEP1		1.1724496	
EIF5P1		1.1724406	
ROBO2		1.172409	
RCAN3		1.1718215	
PLEKHG2		1.1716901	
RPL31P44		1.1714764	
PCDHA2		1.1701751	
TBC1D8-AS1		1.1699784	
ADAM23		1.1696745	
SUSD1		1.1696085	
GAB2		1.1695296	
RGS14		1.169333	
C22orf46		1.1691769	
ZNF223		1.1685289	
VAMP7		1.1683587	
TMPPE		1.1679721	
FAM220CP		1.1677788	
LINC01269		1.1677258	
CSAD		1.166966	
FAM209B		1.1660675	
MOSPD1		1.1653316	
DLG3-AS1		1.1635966	
CEACAM16		1.162322	
IER3-AS1		1.1618879	
LAMC1		1.1616628	
PLEKHA7		1.1616459	
RNU2-52P		1.1611296	
EOLA1		1.1600615	
PYGM		1.159994	
NLGN3		1.1583767	
KIF17		1.1576303	
CERS4		1.1574026	
VAMP5		1.1572044	
SPRING1		1.156293	
GAD1		1.156072	
ZNF620		1.1557488	
GOLPH3-DT		1.1549158	
CASTOR1		1.1531813	
DUX4L34		1.1526926	
RNF151		1.1526892	
BTG3		1.1520776	
TLCD2		1.1506423	
NEGR1		1.150516	
MAMLD1		1.1496426	
RHOXF1-AS1		1.1492476	
ZBTB47		1.1488005	
USH1G		1.1486263	
HCG27		1.1486131	
TRAPPC6B		1.1479695	
ARHGAP10		1.1462773	
RNU6ATAC24P		1.145664	
YWHAZP5		1.1452112	
ZSWIM3		1.1447532	
NFKBIA		1.1444749	
SLC43A2		1.144308	
ESR1		1.1426905	
CCDC180		1.1415278	
SMIM23		1.1383126	
C1orf116		1.1379576	
GLIS2		1.137571	
LMO7		1.1370184	
NDRG1		1.1357164	
NEK8		1.1347669	
SH2D4A		1.1345583	
EIF1B-AS1		1.1342931	
PPM1AP1		1.1339651	
MAP3K15		1.1338662	
THAP10		1.1338034	
LEF1		1.1337334	
EPHA7		1.1324773	
MTM1		1.1319916	
BEND6		1.1316977	
EFNB2		1.1313593	
SLC9A1		1.1311169	
CSF3R		1.1302309	
ZNF365		1.1296155	
FAM229A		1.1295778	
RIPOR1		1.1294985	
LYZ		1.1285481	
CPM		1.1277881	
NR5A2		1.1276349	
APLN		1.1273034	
CCDC125		1.1271496	
TRGJ1		1.1271455	
BRCC3P1		1.1267594	
PTGS1		1.1265346	
PIK3R3		1.1264946	
ARID3B		1.126486	
CAMK1D		1.1264662	
LINC01485		1.1261488	
BCOR		1.1258736	
C17orf107		1.1255174	
MAOA		1.1254854	
TXK		1.1243086	
IGFBP5		1.1242125	
TRPC1		1.124196	
CRYBG3		1.1237804	
LAT		1.1235671	
KLHL23		1.1220762	
PLAAT3		1.1215696	
SNHG9		1.1205361	
SMOC1		1.1200106	
RNF157-AS1		1.1197562	
VMA21		1.1182336	
PNMA2		1.1176348	
MIR181A1HG		1.1175549	
ENPP1		1.1174115	
CCDC158		1.1159589	
PTPRE		1.1148571	
IRF2BP2		1.1139383	
ING1		1.1129977	
NXT2		1.1123072	
TP53TG3D		1.1122813	
LRMDA		1.1122482	
ANKRD34A		1.1121753	
TMEM106C		1.110893	
ACSF2		1.1105666	
PPIEL		1.110244	
MUC6		1.1095257	
GDF15		1.1093352	
RACK1P1		1.1080439	
HBEGF		1.1076484	
C19orf18		1.1047883	
SMPD5		1.1047311	
TCAP		1.1047014	
LGALS3		1.1044146	
ZNF845		1.1040726	
MASP2		1.1039188	
TOR4A		1.1037626	
RPL10P3		1.1021218	
ABCC8		1.1019675	
ZACN		1.1013108	
BMP4		1.1010084	
IBSP		1.1006593	
MSMO1		1.1004568	
RASSF3		1.0985937	
FAM241A		1.0983018	
GALM		1.097839	
JAZF1		1.0978216	
LINC00869		1.0977575	
FAM214B		1.0976175	
ERBB2		1.0973655	
HLCS-AS1		1.0972344	
IKZF3		1.0959806	
HAS3		1.0958103	
RFX3-DT		1.0941978	
BBS9		1.0939573	
ZNF233		1.0936168	
RUNDC3A		1.0921632	
ASAH1-AS1		1.0908378	
MTATP6P14		1.0904539	
NPNT		1.0898707	
IL12A		1.089437	
MTCL1		1.0893116	
CD6		1.0891601	
NTAN1P2		1.0887274	
SMPD1		1.0882357	
GDI1		1.0877429	
NAA10		1.0871698	
SHISA9		1.08677	
SYK		1.086207	
PLXNA3		1.0860301	
LHX6		1.0858617	
ZNF254		1.0852522	
ANKRD65		1.084798	
ZNF22-AS1		1.0835594	
FUT7		1.0834963	
DOCK5		1.0834329	
TMEM242-DT		1.0831048	
CFAP206		1.0829059	
DDR2		1.0828798	
CD24		1.0820619	
ARID5B		1.0813638	
NUTM2F		1.0805587	
GALNT10		1.0803391	
FAM53A		1.0799091	
FAM229B		1.0798615	
GYG2		1.0798471	
SC5D		1.0793449	
BBOF1		1.0792227	
GHRL		1.0789912	
UNC5C		1.0789632	
CHRD		1.0773187	
TMEM109-DT		1.075969	
PFN1P3		1.0748793	
IGFALS		1.0736291	
NBPF8		1.0734785	
OR7E14P		1.073238	
EML6		1.0730523	
SH3D19		1.0726897	
RPL10P15		1.0724124	
STARD4		1.072299	
PDGFC		1.0722189	
ZBTB47-AS1		1.071535	
TRIM71		1.0713661	
MIA2-AS1		1.0708658	
THSD7A		1.0705758	
LINC01721		1.0703014	
PLEK2		1.0691253	
SLC10A3		1.0687512	
FOXP1		1.0685899	
DUX4L26		1.0684974	
EBF2		1.0669353	
LINC01719		1.0635161	
PAPPA2		1.063468	
ELK3		1.0621802	
COQ10A		1.061928	
LINC02193		1.0618199	
LINC00471		1.0618105	
FGD5		1.0615722	
ALB		1.0614831	
ZMYND8		1.0613953	
ANXA2P1		1.0598028	
GCH1		1.0596831	
LTK		1.0579468	
ITGA6		1.0571529	
IRS2		1.0571457	
LINC01287		1.0568233	
ARNTL2		1.0558193	
MIOS		1.0554869	
TROAP-AS1		1.0539461	
CNTN1		1.053893	
ZNF155		1.0537627	
H4C14		1.0534768	
ZFAND3		1.0531425	
ZNF280D		1.052918	
LITAF		1.050557	
BICDL2		1.0496973	
ALDH3B2		1.0495738	
MYG1-AS1		1.0494852	
CERK		1.0481513	
ADAM8		1.0475427	
CKB		1.0471337	
NAMA		1.0459168	
CHODL		1.0441897	
ID2-AS1		1.0440127	
PLK5		1.0438086	
MIR27B		1.0432929	
INSIG1		1.0431923	
ANKS1B		1.0426766	
LINC01135		1.0424722	
HSD17B7		1.0423247	
ST6GALNAC2		1.0421662	
PTCH1		1.0419687	
NRADDP		1.0413641	
MACC1		1.041241	
SNHG19		1.0410362	
LINGO4		1.0409039	
TCEAL6		1.0397005	
MITF		1.0396144	
LGALS8-AS1		1.0387772	
ACSL3		1.038263	
HMGB3P6		1.037834	
PCYT2		1.0373914	
ITGB6		1.0373683	
STAG2-AS1		1.0371133	
VGLL3		1.0369896	
CLIP4		1.0360202	
TBX1		1.0358654	
OTOGL		1.0348637	
FAM183A		1.0337356	
SHROOM1		1.0335559	
EAF2		1.0331855	
TTC22		1.0329587	
NEXN-AS1		1.0326015	
METTL7A		1.0318048	
ZC2HC1A		1.0317334	
RGS7BP		1.0316206	
SEPSECS-AS1		1.0311809	
LPAR5		1.0295516	
PLEKHA8		1.0289463	
DYNC2H1		1.0279502	
PEX2		1.0274986	
NAGS		1.0270271	
PWRN1		1.0255289	
SLC38A2-AS1		1.0250095	
SCOC-AS1		1.0246215	
CEACAM19		1.0213736	
SCX		1.0209082	
SYT17		1.0206785	
GRIN3A		1.0197053	
RPS26P49		1.0196847	
CNN2P1		1.0189933	
ENG		1.0187877	
RUNDC3A-AS1		1.0187213	
BNIPL		1.0181416	
LBX2		1.0172713	
QRICH2		1.0167363	
NR5A1		1.0165539	
CASKIN1		1.0161787	
DIPK1B		1.0155588	
MED14OS		1.0151765	
AACS		1.015126	
RAB40A		1.014191	
SEMA4A		1.0137651	
DUSP16		1.0137036	
ERBB3		1.0129308	
LINC02875		1.0120163	
KANK3		1.0119096	
NIBAN2		1.0118325	
RNU6-6P		1.0115095	
MTAPP2		1.0108343	
MMP15		1.0100914	
QDPR		1.0088629	
RPL7P50		1.0086602	
RPS29P5		1.0084252	
MAP2K1P1		1.0076337	
BBS7		1.0074613	
FMNL1		1.0069302	
CLEC11A		1.0069094	
TP53AIP1		1.0064845	
GHDC		1.0062946	
RPSAP69		1.0058761	
PRRG1		1.0058247	
APC2		1.0057656	
MARK2P9		1.0056142	
ZNF597		1.0049762	
APRG1		1.0047272	
TERF1P2		1.0047095	
PACS1		1.0044867	
H3P16		1.0044589	
SLFNL1		1.004385	
UNC13B		1.003787	
NBPF13P		1.0034451	
MIR22HG		1.0024494	
MSH2-OT1		1.0022577	
GSTA4		1.0021865	
CHASERR		1.0019518	
SNRK-AS1		1.0017526	
TMEM86B		1.0015787	
CTSLP3		1.0012747	
SIDT2		1.0011735	
RPS6KL1		1.0008634	
BRWD1P2		1.0008434	
SLC5A9		1.0007343	
MB21D2		1.0002714	
CLN8		1.0001744	
SEPTIN4		1.0000473	
HMGN5		1.0000103	
FXYD2		0.9996272	
CCDC26		0.99886316	
NAT8L		0.99858594	
WFIKKN1		0.9973355	
ANKRD53		0.99501365	
RPLP0P2		0.9948875	
CSRNP1		0.9930106	
STRCP1		0.99261236	
AZU1		0.9902949	
IRAK1		0.9894498	
SNHG14		0.98910826	
MKRN2OS		0.988794	
NIPAL3		0.9877389	
DSC1		0.98755485	
PHF1		0.9872662	
LGALS4		0.9871935	
AVIL		0.9865554	
RPL23AP66		0.98613334	
EFNA1		0.98578465	
DDAH2		0.9856358	
TBX15		0.9842319	
SIRT7		0.9840083	
KIF25		0.9839905	
TSPYL2		0.9837566	
NDUFAF6		0.9837233	
STXBP5		0.9834363	
MAST4-AS1		0.98296964	
VOPP1		0.98270327	
ELAPOR1		0.98211414	
OSGIN2		0.98204803	
ZNF740		0.9820298	
KLF6		0.98177713	
SNAI3-AS1		0.98102546	
GAPDHS		0.980874	
SDCBPP2		0.98075604	
DDX18P1		0.97900724	
ITPR1-DT		0.9789918	
MISP		0.97887003	
